date,v10_adapted,v40_adapted,v80_adapted,sd
2018-11-13 01:30:00,0.1581420959774473,0.13753104597744734,0.12496429597744732,0.0289630549990166
2018-11-13 02:00:00,0.1581061459293047,0.13749509592930473,0.12492834592930471,0.0289746359109775
2018-11-13 02:30:00,0.1582398907369458,0.13762884073694584,0.12506209073694582,0.028838431526947
2018-11-13 03:00:00,0.1583736355445869,0.13776258554458692,0.1251958355445869,0.0287022271429166
2018-11-13 03:30:00,0.158507380352228,0.13789633035222804,0.125195030352228,0.0285660227588861
2018-11-13 04:00:00,0.1586411251598691,0.13803007515986915,0.12519417515986914,0.0284298183748557
2018-11-13 04:30:00,0.1587748699675102,0.13816381996751023,0.12532791996751022,0.0282936139908253
2018-11-13 05:00:00,0.1589086147751513,0.13829756477515134,0.12546166477515133,0.0281574096067948
2018-11-13 05:30:00,0.1590423595827924,0.13843130958279243,0.12559540958279242,0.0280212052227644
2018-11-13 06:00:00,0.1591761043904335,0.13856505439043354,0.12572915439043353,0.0278850008387339
2018-11-13 06:30:00,0.1593098491980746,0.13869879919807462,0.1258628991980746,0.0277487964547035
2018-11-13 07:00:00,0.1594435940057157,0.13883254400571574,0.12599664400571572,0.0276125920706731
2018-11-13 07:30:00,0.1595773388133568,0.13896628881335685,0.12613038881335684,0.0274763876866426
2018-11-13 08:00:00,0.1597110836209979,0.13910003362099793,0.12626413362099792,0.0273401833026122
2018-11-13 08:30:00,0.159844828428639,0.13923377842863904,0.12639787842863903,0.0272039789185817
2018-11-13 09:00:00,0.1599785732362801,0.13936752323628013,0.12653162323628012,0.0270677745345513
2018-11-13 09:30:00,0.1601123180439212,0.13950126804392124,0.12666536804392123,0.0269315701505209
2018-11-13 10:00:00,0.1602460628515623,0.13963501285156232,0.1267991128515623,0.0267953657664904
2018-11-13 10:30:00,0.1603798076592034,0.13976875765920344,0.12693285765920342,0.02665916138246
2018-11-13 11:00:00,0.1605135524668445,0.13990250246684455,0.12706660246684454,0.0265229569984295
2018-11-13 11:30:00,0.1606472972744856,0.1399698472744856,0.12720034727448562,0.0263867526143991
2018-11-13 12:00:00,0.1607810420821266,0.14003724208212662,0.12733409208212662,0.0262505482303687
2018-11-13 12:30:00,0.1609147868897678,0.1401709868897678,0.12746783688976782,0.0261143438463382
2018-11-13 13:00:00,0.1610485316974088,0.1403047316974088,0.12760158169740882,0.0259781394623078
2018-11-13 13:30:00,0.16118227650505,0.14043847650505,0.12782277650505,0.0258419350782773
2018-11-13 14:00:00,0.161316021312691,0.140572221312691,0.128043971312691,0.0257057306942469
2018-11-13 14:30:00,0.1612860161182842,0.14045401611828423,0.1279265161182842,0.0257262179943445
2018-11-13 15:00:00,0.1612560109238773,0.14033586092387734,0.12780906092387734,0.0257467052944422
2018-11-13 15:30:00,0.1612260057294704,0.14030585572947044,0.12777905572947043,0.0257671925945398
2018-11-13 16:00:00,0.1611960005350635,0.14027585053506353,0.12774905053506352,0.0257876798946374
2018-11-13 16:30:00,0.1611659953406566,0.14012254534065663,0.12771904534065662,0.0258081671947351
2018-11-13 17:00:00,0.1611359901462498,0.13996924014624978,0.12768904014624982,0.0258286544948327
2018-11-13 17:30:00,0.1611059849518429,0.13993923495184288,0.12765903495184291,0.0258491417949303
2018-11-13 18:00:00,0.161075979757436,0.139909229757436,0.12762902975743604,0.025869629095028
2018-11-13 18:30:00,0.1610459745630291,0.1398792245630291,0.12759902456302913,0.0258901163951256
2018-11-13 19:00:00,0.1610159693686222,0.13984921936862219,0.12756901936862222,0.0259106036952233
2018-11-13 19:30:00,0.1609859641742154,0.1398192141742154,0.12753901417421543,0.0259310909953209
2018-11-13 20:00:00,0.1609559589798085,0.13978920897980848,0.12750900897980852,0.0259515782954185
2018-11-13 20:30:00,0.1609259537854016,0.13983105378540156,0.1275508537854016,0.0259720655955162
2018-11-13 21:00:00,0.1608959485909947,0.13987294859099464,0.12759274859099468,0.0259925528956138
2018-11-13 21:30:00,0.1608659433965878,0.13984294339658773,0.12756274339658777,0.0260130401957114
2018-11-13 22:00:00,0.160835938202181,0.13981293820218094,0.12753273820218097,0.0260335274958091
2018-11-13 22:30:00,0.1608059330077741,0.13978293300777403,0.12750273300777407,0.0260540147959067
2018-11-13 23:00:00,0.1607759278133672,0.13975292781336712,0.12747272781336716,0.0260745020960043
2018-11-13 23:30:00,0.1607459226189603,0.13960242261896028,0.1273222226189603,0.026094989396102
2018-11-14 00:00:00,0.1607159174245535,0.13945191742455343,0.12717171742455347,0.0261154766961996
