dates,Pit01_10,Pit01_40,Pit01_80,Pit02_10,Pit02_40,Pit02_80,Pit03_10,Pit03_40,Pit03_80,Pit04_10,Pit04_40,Pit04_80,Pit05_10,Pit05_40,Pit05_80,Pit06_10,Pit06_40,Pit06_80,Pit07_10,Pit07_40,Pit07_80,Pit08_10,Pit08_40,Pit08_80
2018-10-29 13:30:00,0.2415213,0.2591138,0.200035,0.3017483,0.25218229999999997,0.5824909,0.3215444,0.2659827,0.28799440000000004,0.3473601,0.2924306,0.2140417,0.2811785,0.2898213,0.37645080000000003,0.4124738,0.36706049999999996,0.4393942,0.3037133,0.3086884,0.5150353,0.3117614,0.2995042,0.2416987
2018-10-29 14:00:00,0.241668,0.2591584,0.199453,0.3017483,0.25218229999999997,0.5824909,0.32169020000000004,0.2662985,0.28799440000000004,0.3473601,0.2924306,0.2140417,0.2808298,0.2896885,0.375232,0.4110685,0.3668383,0.4380104,0.3037133,0.3085464,0.5149275999999999,0.3117614,0.2995042,0.2416987
2018-10-29 14:30:00,0.241668,0.2590024,0.19887100000000002,0.3017483,0.2524097,0.5760912,0.3219079,0.2662985,0.28799440000000004,0.3466921,0.2924306,0.2140417,0.2806225,0.2898444,0.3750579,0.41093179999999996,0.3669663,0.4374914,0.3039543,0.3085464,0.5146303000000001,0.3119341,0.2995042,0.2416987
2018-10-29 15:00:00,0.241668,0.25884640000000003,0.1982891,0.3017483,0.2526371,0.5696914000000001,0.3221257,0.2662985,0.28799440000000004,0.3460241,0.2924306,0.2140417,0.2804152,0.2900004,0.3748838,0.4107951,0.3670944,0.4369725,0.3041953,0.3085464,0.5143329,0.3121068,0.2995042,0.2416987
2018-10-29 15:30:00,0.2418363,0.2587396,0.19825500000000001,0.3016148,0.2526371,0.5493793,0.32227849999999997,0.2664943,0.2878195,0.3460241,0.2925949,0.2140417,0.2803719,0.2900004,0.3745356,0.411487,0.36687220000000004,0.4364536,0.3039543,0.30859369999999997,0.5143329,0.3121068,0.2995042,0.2416987
2018-10-29 16:00:00,0.2420047,0.2586328,0.1982209,0.3014813,0.2526371,0.5290671,0.3224312,0.26669000000000004,0.2876447,0.3460241,0.2927592,0.2140417,0.2803285,0.2900004,0.3741874,0.41217889999999996,0.36664990000000003,0.4359346,0.3037133,0.3086411,0.5143329,0.3121068,0.2995042,0.2416987
2018-10-29 16:30:00,0.2420047,0.2586774,0.1978329,0.3013519,0.2528645,0.5282324,0.322577,0.2668271,0.28748999999999997,0.34584960000000003,0.2929355,0.2140417,0.2799139,0.29027020000000003,0.37383910000000004,0.4125228,0.3666023,0.4355887,0.3037133,0.3086411,0.5143329,0.3121068,0.2996969,0.2416987
2018-10-29 17:00:00,0.2420047,0.258722,0.19744499999999998,0.3012224,0.25309180000000003,0.5273977,0.3227227,0.2669641,0.2873353,0.3456751,0.2931119,0.2140417,0.2794993,0.2905399,0.37349089999999996,0.41286670000000003,0.3665546,0.43524270000000004,0.3037133,0.3086411,0.5143329,0.3121068,0.2998897,0.2416987
2018-10-29 17:30:00,0.2420047,0.2585659,0.197251,0.3012224,0.25309180000000003,0.5271194,0.3227227,0.2669641,0.2873353,0.3456751,0.2931119,0.2140417,0.2794993,0.2905399,0.3733168,0.4122817,0.3663324,0.4333399,0.3037133,0.3088305,0.5146303000000001,0.3121068,0.2998897,0.2416987
2018-10-29 18:00:00,0.2420047,0.2584099,0.197057,0.3012224,0.25309180000000003,0.5268412,0.3227227,0.2669641,0.2873353,0.3456751,0.2931119,0.2140417,0.2794993,0.2905399,0.3731427,0.4116967,0.36611020000000005,0.4314372,0.3037133,0.3090198,0.5149275999999999,0.3121068,0.2998897,0.2416987
